file	percent	reads	taxon_id	taxon_name
FG2.out	0.001093	152	744530	Dissoconiaceae
FG2.out	0.001014	141	37990	Xylariaceae
FG2.out	0.000964	134	2755564	Mollisiaceae
FG2.out	0.000841	117	1756146	Togniniaceae
FG2.out	0.000784	109	44277	Ascoideaceae
FG2.out	0.000769	107	146292	Verrucariaceae
FG2.out	0.000597	83	78060	Parmeliaceae
FG2.out	0.000561	78	1111112	Sympoventuriaceae
FG2.out	0.000467	65	34365	Saccharomycodaceae
FG2.out	0.000446	62	5020	Phaeosphaeriaceae
FG2.out	0.000417	58	241722	Eremomycetaceae
FG2.out	0.000273	38	56478	Ramalinaceae
FG2.out	0.000144	20	27974	Nosematidae
FG2.out	0.000129	18	36734	Unikaryonidae
FG2.out	0.000093	13	35232	Pleistophoridae
FG2.out	0.000014	2	174683	Ordosporidae
FG2.out	0.000000	0	10239	Viruses
FG2.out	8.949177	1244395	NA	cannot be assigned to a (non-viral) family
FG2.out	40.415767	5619866	NA	unclassified
