AptfungaCombined_assembly,AptfungaCombined_read,AttbisABBM1_assembly,AttbisABBM1_read,AttbisABBM2_assembly,AttbisABBM2_read,AttbisABBM3_assembly,AttbisABBM3_read,AttcapACBM1_assembly,AttcapACBM1_read,AttcapACBM2_assembly,AttcapACBM2_read,AttcapACBM3_assembly,AttcapACBM3_read,AttcepgaCombined_assembly,AttcepgaCombined_read,AttcolfgardenTop_assembly,AttcolfgardenTop_read,AttcolgardBottom_assembly,AttcolgardBottom_read,AttlaeALBM1_assembly,AttlaeALBM1_read,AttlaeALBM2_assembly,AttlaeALBM2_read,AttlaeALBM3_assembly,AttlaeALBM3_read,AttsexASBM1_assembly,AttsexASBM1_read,AttsexASBM2_assembly,AttsexASBM2_read,AttsexASBM3_assembly,AttsexASBM3_read,AttsexdGarden_assembly,CypfungaCombined_assembly,CypfungaCombined_read,FG1_assembly,FG1_read,FG2_assembly,FG2_read,FG3_assembly,FG3_read,GraSoiAngelo_129_assembly,GraSoiAngelo_129_read,MedBloCARef_M1_assembly,MedBloCARef_M1_read,MicForSoiBWH17_O_assembly,MicForSoiBWH17_O_read,MycgoeldiiGarden_assembly,S1_20metaG_assembly,S1_20metaG_read,S1TSphfallax_3_assembly,S1TSphfallax_3_read
1.0,0.5214198214327782,0.005673335323977307,0.002678354624908128,0.001334639381468412,0.0014579380622615989,0.0028996764896701784,0.0017281833892576267,0.0009355636899040919,0.0005655679624168171,0.0022805600529206883,0.001181614266875362,0.005331794575879977,0.0021783730639303826,0.05997581620314389,0.05264715493270363,0.061973603726532725,0.05881138649107508,0.06843214158374121,0.06737047955118618,0.0049133614096842455,0.0018226886362824827,0.024743879145685016,0.005803493570032035,0.00031284875317879945,0.0004212076035280455,0.007957325776564151,0.004141680312840917,0.0012873925188345945,0.0011761065781849714,0.0014065316651421266,0.001177077644087747,0.03936372464541189,0.08205095783018271,0.07601887481392018,0.0002458524688504922,0.001129401571879448,0.00011685813422505079,0.0005648072667986491,4.7310403557742344e-05,0.00038284264416652903,5.287695984674746e-05,2.196381235304074e-05,0.00016401591711392546,2.3502267940264668e-05,4.9095175908015276e-05,5.640348799169741e-05,0.026451199817506422,0.00016425409687622402,5.6039004262170535e-05,6.581587098186178e-05,3.398816256903319e-05
0.5214198214327782,1.0,0.005309978768577495,0.029542586902246648,0.0016191396810053165,0.003160946250085117,0.0030023449687828076,0.030953986390363175,0.0009528312179510493,0.009143817532274334,0.0024118922442501454,0.029068142176372325,0.004811621157043425,0.03334300421321823,0.0487960922505103,0.1287494631225864,0.05575045883480323,0.09454126867906953,0.06042884990253411,0.11200250902177533,0.005903425642206705,0.0041076800647920075,0.019923339517884536,0.0018311807037660888,0.0003754167525332643,6.285519002902085e-05,0.009629705028339994,0.003293157069100494,0.001701433164199021,0.009957995253443763,0.0018133436161495617,0.0014620604255187741,0.0400719406896215,0.07178050553868526,0.14898937241327015,0.0001821956228881871,4.6842831962545795e-05,7.8662114752293e-05,0.0002067640486969058,2.700804839842273e-05,5.280490166903462e-06,0.0007030281956162954,0.00012584440773433236,0.0009967468814713332,0.0027651619915475267,5.689365176675398e-05,0.0005696271924547913,0.028553626211008657,0.0020853773381676044,2.9504118902345944e-05,0.00024107114753246783,0.0016161194091254272
0.005673335323977307,0.005309978768577495,1.0,0.2664841013080055,0.4074325288532856,0.1547520930535766,0.25781578737874017,0.13080397005288824,0.19968880727945748,0.08800692558625738,0.20375581080748703,0.09827928068350292,0.2628284122837285,0.14386532349871928,0.006392181192168255,0.0065783295946580415,0.003181435625994991,0.004050648168276236,0.003202488066573734,0.0042296504257310266,0.023621293196926123,0.01770716287529348,0.014707208382966405,0.01969313366073029,0.21361570771193608,0.06194202129623191,0.19396576601002083,0.086307948728647,0.18012954413358478,0.06555071696298326,0.12149772577130144,0.05108659043977316,0.007037745438462404,0.006440082741516129,0.0075026091602465855,0.023180272712889447,0.030407961270143145,0.03672026601708023,0.04074986419401163,0.029826650447576285,0.03379984156324267,4.1045146240435625e-05,2.0875047781615516e-05,5.232982178425069e-05,1.9036409703756183e-05,1.2617739279653265e-05,4.802785615657081e-05,0.004956201582893047,6.376090818719044e-05,4.533881766108002e-05,7.925594250218461e-05,4.9896580475549855e-05
0.002678354624908128,0.029542586902246648,0.2664841013080055,1.0,0.2529028877182337,0.2030067377412803,0.0878270270638101,0.38984518843744753,0.0660644543768641,0.034553085668310834,0.07690533316222684,0.7270681509841063,0.11566243938977405,0.3029197476766491,0.003190624720745869,0.03848034571107961,0.002539283224051674,0.028409364610808785,0.0024474902100391598,0.033498472171775706,0.013176987151196912,0.0777095178974303,0.006472278044415003,0.012724196376122876,0.14326422331878272,0.00733299482224925,0.13570131879107858,0.06654457183919993,0.12981747405895555,0.0791633989504048,0.07739456891739545,0.007232444935820426,0.0036819636349636246,0.002858173885230171,0.041615540780274074,0.006391607927862524,0.0017993549897812322,0.01027646282568412,0.014700754472855015,0.008264138812441684,0.010700445307109563,4.9788093785196885e-05,0.08521915167875072,0.00044442687225021427,0.0019006392775493541,5.577934031664178e-06,0.00042836089976650005,0.0038493357104766976,0.0017025812006823404,3.39057882532412e-05,0.00012684433079890312,0.023122261935061728
0.001334639381468412,0.0016191396810053165,0.4074325288532856,0.2529028877182337,1.0,0.29373597914869887,0.16676881158692594,0.131661288965799,0.14534165280934874,0.09172911690783775,0.14216753176415972,0.10751673055681892,0.21427431509885628,0.16838316296467093,0.004098105357739492,0.004436215011579184,0.002426515287731285,0.003285927697358261,0.002294449683985304,0.0031876613282296527,0.01656038656227156,0.01953894288977141,0.006740689758652971,0.021966900786149414,0.2642063155713149,0.08743344304700813,0.23118957928817357,0.11267006497285015,0.21916628281396155,0.08792939342002355,0.13325950174668277,0.06609322023035065,0.0022823334101652925,0.0023371723521038034,0.002899613332216679,0.014386731524444828,0.019543967725067654,0.022920977729150315,0.027319386520773245,0.0185062894650214,0.021677752060592137,0.000176263990954282,7.981448688504012e-05,0.00016103662646992735,6.259855779629826e-05,1.3815916725548788e-05,0.00015755093651504122,0.006556256096212053,0.00017166464685967382,0.00010622865447355256,0.00011886180814023293,9.103590083811504e-05
0.0014579380622615989,0.003160946250085117,0.1547520930535766,0.2030067377412803,0.29373597914869887,1.0,0.060467287810657105,0.09105516189571383,0.04760628046673468,0.07379301062001153,0.05417681518231136,0.11871594549330866,0.08851219875162505,0.08433455135874535,0.002508330448013742,0.01401033708891608,0.0025470781932619645,0.003802296420959972,0.00227851195861779,0.0042676356687244565,0.00969198373171379,0.034561212384427775,0.004058380513979826,0.03871386420805778,0.1204428192891,0.023739504224863373,0.11525202668990155,0.22667128523342828,0.11162201570593504,0.2733890800264345,0.06327056056732479,0.015303201984742554,0.00228310502283105,0.0017816733394087712,0.004674975423996308,0.0043961785784264245,0.006808884610456478,0.007085720104287781,0.057230125719402225,0.005682114743130454,0.04103722195325432,0.00011735918497668418,0.10714615969202612,0.0006062404295464896,0.002191919400567066,1.1852476181628546e-05,0.0011569839656723202,0.0048180188440094295,0.00039718751540962494,1.7854781660608943e-05,0.00023502743500847245,0.029748480970558044
0.0028996764896701784,0.0030023449687828076,0.25781578737874017,0.0878270270638101,0.16676881158692594,0.060467287810657105,1.0,0.13591165895236224,0.33536261848892096,0.07707243980343435,0.30740455540244793,0.0692448140152062,0.25972182978980085,0.07642285069040965,0.012277371673195751,0.01136096094987051,0.004758037967738396,0.0055330371642932875,0.004647151145527471,0.005678226358491342,0.02797535022731919,0.01125954488739144,0.019578254376568644,0.00740747856789733,0.018856521627474983,0.006328227742919019,0.05499778122919902,0.026203992077691633,0.049620583271552894,0.018905389253249475,0.028726861766261998,0.012444225009861379,0.003289127085605584,0.006539184665474389,0.006989438021674135,0.05031076768016126,0.060194545335265665,0.07819255296152183,0.07275969422804274,0.06423932568743955,0.066837019414339,4.505360675240931e-05,1.822630614917381e-05,8.095709274084735e-05,1.653727390338913e-05,6.658011252039016e-06,4.50314770024247e-05,0.002059060996017194,0.00012613859191107612,4.306277999461092e-05,6.567698075282621e-05,2.9713316713405852e-05
0.0017281833892576267,0.030953986390363175,0.13080397005288824,0.38984518843744753,0.131661288965799,0.09105516189571383,0.13591165895236224,1.0,0.06536952234579152,0.026153185645052646,0.07959822612089286,0.3841042232760701,0.09866600764898321,0.2076040911770176,0.003533943730212352,0.03832981007652114,0.003202575878231211,0.030080247493425416,0.002929060856609702,0.035935949617310836,0.013080354982488503,0.04997964529209087,0.007659492899150454,0.008844387062517445,0.05678842445394501,0.004888387248508597,0.06960719192849854,0.029298005497576773,0.06567680259024339,0.039797257978501976,0.038092531145051206,0.007527784877803145,0.002009772016231706,0.002389254219214075,0.04302650442828715,0.0071729891451778405,0.0006575077783242955,0.011534711226343034,0.005187993001293578,0.00927049658819432,0.00374018442966062,4.152493033271476e-05,0.1320727941745925,0.00039655388331460983,0.0016747121169324863,1.4207093089746436e-06,0.0002389578733295039,0.002212643219639032,0.0018643629811797569,3.5603605122003223e-05,7.429352159582514e-05,0.03524978201666973
0.0009355636899040919,0.0009528312179510493,0.19968880727945748,0.0660644543768641,0.14534165280934874,0.04760628046673468,0.33536261848892096,0.06536952234579152,1.0,0.12743497151407032,0.2698596856994561,0.056359373946977404,0.20026216281033277,0.05266415974393389,0.011377363260948957,0.009860011517699043,0.0009631371912891844,0.001018820183835466,0.0012121746413065039,0.001307476233456208,0.01492183411826269,0.0048625371657204375,0.01751046990346394,0.004766553550923963,0.0033339919435944813,0.0014451922713018437,0.0361509349121295,0.016296434134722135,0.033994666561147295,0.012649750560161974,0.014911857152787825,0.007170210202121514,0.001488819805985243,0.0043045667928841135,0.0041752803867628144,0.064175488964651,0.07327861276764298,0.09830403894111699,0.08520633168313985,0.08160258333186286,0.08135004932706363,4.861398580176984e-05,1.5317140968608998e-05,0.00010163905069126654,1.6224212214523846e-05,1.6842530758671797e-05,4.320949998983306e-05,0.0023354616299677113,0.00010573382323338099,2.8091934610876642e-05,5.868530825045012e-05,2.4940133171904353e-05
0.0005655679624168171,0.009143817532274334,0.08800692558625738,0.034553085668310834,0.09172911690783775,0.07379301062001153,0.07707243980343435,0.026153185645052646,0.12743497151407032,1.0,0.07551511811904695,0.020225086630864975,0.07370822012270951,0.045870198352265024,0.002126781466881414,0.010057002475231225,0.0006651899090149997,0.009826217216464261,0.000598546105104256,0.009350786377381293,0.009357160053690921,0.0060992317527615025,0.006205094022629354,0.005368338048917232,0.01986318246865454,0.0032847601091634537,0.03486010377809137,0.02432932805461796,0.032916920289342184,0.032573822176100165,0.017227657317803062,0.005733212155964673,0.0013436354937502327,0.0014358561606759132,0.01144494702008192,0.008680251385228913,0.0008413138159961697,0.013897148543470792,0.007064809705912611,0.011214682076250324,0.0050048889441298705,0.00019505643238604264,0.043940560028568165,0.0007151952534507622,0.001912561567889881,8.736601481151851e-07,0.000387133152161212,0.0017046771915772611,0.0016639305426278117,3.756096671769793e-05,0.00024803770685133397,0.011964864121558283
